time,P,G(i),H_sun,T2m,WS10m,Int,ac_power_kw
2019-03-15 01:10:00,0.0,0.0,0.0,9.54,0.28,0.0,0.0
2019-03-15 02:10:00,0.0,0.0,0.0,9.21,0.21,0.0,0.0
2019-03-15 03:10:00,0.0,0.0,0.0,9.14,0.97,0.0,0.0
2019-03-15 04:10:00,0.0,0.0,0.0,8.94,1.1,0.0,0.0
2019-03-15 05:10:00,0.0,0.0,0.0,8.84,1.03,0.0,0.0
2019-03-15 06:10:00,578.88,187.27,10.48,8.74,1.52,0.0,0.57888
2019-03-15 07:10:00,1605.2,436.37,20.76,9.52,1.66,0.0,1.6052
2019-03-15 08:10:00,2447.01,664.62,30.08,10.53,1.03,0.0,2.44701
2019-03-15 09:10:00,3021.62,843.29,37.74,11.22,0.69,0.0,3.02162
2019-03-15 10:10:00,3440.79,953.72,42.8,11.68,2.0,0.0,3.44079
2019-03-15 11:10:00,3302.68,906.51,44.33,12.25,2.69,0.0,3.3026799999999996
2019-03-15 12:10:00,2850.8,773.96,41.97,12.78,2.9,0.0,2.8508
2019-03-15 13:10:00,2604.38,701.44,36.26,12.93,3.1,0.0,2.60438
2019-03-15 14:10:00,2134.71,571.42,28.17,12.89,3.45,0.0,2.13471
2019-03-15 15:10:00,1374.03,381.92,18.59,12.68,3.03,0.0,1.3740299999999999
2019-03-15 16:10:00,185.31,67.93,8.16,12.29,2.34,0.0,0.18531
2019-03-15 17:10:00,0.0,0.0,0.0,12.09,2.07,0.0,0.0
2019-03-15 18:10:00,0.0,0.0,0.0,11.7,1.66,0.0,0.0
2019-03-15 19:10:00,0.0,0.0,0.0,11.61,0.62,0.0,0.0
2019-03-15 20:10:00,0.0,0.0,0.0,10.49,0.41,0.0,0.0
2019-03-15 21:10:00,0.0,0.0,0.0,10.29,0.34,0.0,0.0
2019-03-15 22:10:00,0.0,0.0,0.0,10.35,0.21,0.0,0.0
2019-03-15 23:10:00,0.0,0.0,0.0,10.37,0.48,0.0,0.0
2019-03-16 00:10:00,0.0,0.0,0.0,10.02,1.52,0.0,0.0
2019-03-16 01:10:00,0.0,0.0,0.0,9.54,2.48,0.0,0.0
2019-03-16 02:10:00,0.0,0.0,0.0,9.4,2.83,0.0,0.0
2019-03-16 03:10:00,0.0,0.0,0.0,9.44,3.24,0.0,0.0
2019-03-16 04:10:00,0.0,0.0,0.0,9.59,3.17,0.0,0.0
2019-03-16 05:10:00,0.0,0.0,0.0,9.66,3.1,0.0,0.0
2019-03-16 06:10:00,230.72,77.55,10.81,9.98,3.24,0.0,0.23072
2019-03-16 07:10:00,671.13,189.58,21.1,10.6,3.79,0.0,0.67113
2019-03-16 08:10:00,2312.78,610.77,30.44,11.48,4.34,0.0,2.31278
2019-03-16 09:10:00,3123.18,832.87,38.13,12.09,4.48,0.0,3.1231799999999996
2019-03-16 10:10:00,3494.66,941.88,43.2,12.77,4.69,0.0,3.4946599999999997
2019-03-16 11:10:00,3411.4,920.83,44.72,13.27,4.83,0.0,3.4114
2019-03-16 12:10:00,2925.94,782.71,42.33,13.49,5.1,0.0,2.92594
2019-03-16 13:10:00,2518.42,669.72,36.57,13.6,5.17,0.0,2.51842
2019-03-16 14:10:00,2295.04,610.41,28.44,13.58,5.03,0.0,2.2950399999999997
